Date,MktRF,SMB,HML,RF,rawdate,,
12/26/1997,0.33,-0.3,-0.04,0.022,19971226,,
12/29/1997,1.6,-0.74,-0.48,0.022,19971229,,
12/30/1997,1.76,-0.19,-0.5,0.022,19971230,,
12/31/1997,0.21,0.91,-0.28,0.022,19971231,,
1/2/1998,0.22,-0.01,-0.49,0.021,19980102,,
1/5/1998,0.22,0.08,-0.29,0.021,19980105,,
1/6/1998,-1.04,0.24,0.2,0.021,19980106,,
1/7/1998,-0.38,-0.35,-0.22,0.021,19980107,,
1/8/1998,-0.82,0.24,-0.09,0.021,19980108,,
1/9/1998,-2.98,0.15,0.69,0.021,19980109,,
1/12/1998,0.74,-1.61,0.06,0.021,19980112,,
1/13/1998,1.5,0.16,-0.67,0.021,19980113,,
1/14/1998,0.61,-0.03,0.26,0.021,19980114,,
1/15/1998,-0.6,0.61,0.17,0.021,19980115,,
1/16/1998,1.08,0.01,-0.24,0.021,19980116,,
1/20/1998,1.63,-0.33,-0.92,0.021,19980120,,
1/21/1998,-0.66,0.24,0.26,0.021,19980121,,
1/22/1998,-0.8,0.02,0.47,0.021,19980122,,
1/23/1998,-0.56,0.33,-0.23,0.021,19980123,,
1/26/1998,-0.25,-0.67,0.49,0.021,19980126,,
1/27/1998,0.97,-0.63,-0.27,0.021,19980127,,
1/28/1998,1.01,0.38,-0.65,0.021,19980128,,
1/29/1998,0.78,-0.15,-0.44,0.021,19980129,,
1/30/1998,-0.4,0.26,0.26,0.021,19980130,,
2/2/1998,1.93,-1.12,-0.87,0.021,19980202,,
2/3/1998,0.53,0.2,-0.03,0.021,19980203,,
2/4/1998,0.22,0.68,-0.33,0.021,19980204,,
2/5/1998,-0.15,0.62,0.25,0.021,19980205,,
2/6/1998,0.75,-0.52,0.11,0.021,19980206,,
2/9/1998,-0.09,0.41,0.17,0.021,19980209,,
2/10/1998,0.81,0.08,-0.22,0.021,19980210,,
2/11/1998,0.16,0,0.27,0.021,19980211,,
2/12/1998,0.36,-0.28,0,0.021,19980212,,
2/13/1998,-0.25,0.65,0.1,0.021,19980213,,
2/17/1998,0.15,-0.44,0.48,0.021,19980217,,
2/18/1998,0.8,-0.5,-0.35,0.021,19980218,,
2/19/1998,-0.23,0.37,-0.17,0.021,19980219,,
2/20/1998,0.38,-0.33,0.02,0.021,19980220,,
2/23/1998,0.44,0.12,-0.38,0.021,19980223,,
2/24/1998,-0.74,0.39,0.49,0.021,19980224,,
2/25/1998,1.14,-0.3,-0.24,0.021,19980225,,
2/26/1998,0.56,0.04,-0.08,0.021,19980226,,
2/27/1998,0.05,0.06,0.19,0.021,19980227,,
3/2/1998,-0.16,0.06,0.56,0.018,19980302,,
3/3/1998,0.34,-0.34,0.49,0.018,19980303,,
3/4/1998,-0.42,0.4,0.2,0.018,19980304,,
3/5/1998,-1.03,-0.17,0.56,0.018,19980305,,
3/6/1998,1.85,-0.34,-0.67,0.018,19980306,,
3/9/1998,-0.32,-0.24,0.45,0.018,19980309,,
3/10/1998,1.07,-0.47,-0.21,0.018,19980310,,
3/11/1998,0.5,0.08,-0.16,0.018,19980311,,
3/12/1998,0.13,0.15,-0.31,0.018,19980312,,
3/13/1998,-0.08,0.18,0.3,0.018,19980313,,
3/16/1998,0.88,-0.44,0.21,0.018,19980316,,
3/17/1998,0.1,-0.49,0.77,0.018,19980317,,
3/18/1998,0.48,-0.21,-0.04,0.018,19980318,,
3/19/1998,0.4,0.01,-0.07,0.018,19980319,,
3/20/1998,0.57,-0.65,0.11,0.018,19980320,,
3/23/1998,-0.33,0.31,-0.12,0.018,19980323,,
3/24/1998,0.85,-0.26,-0.11,0.018,19980324,,
3/25/1998,-0.25,0.39,-0.13,0.018,19980325,,
3/26/1998,-0.06,0.29,-0.19,0.018,19980326,,
3/27/1998,-0.4,0.43,0.02,0.018,19980327,,
3/30/1998,-0.22,0.22,-0.26,0.018,19980330,,
3/31/1998,0.77,0.02,-0.09,0.018,19980331,,
4/1/1998,0.6,0.39,-0.6,0.02,19980401,,
4/2/1998,0.83,-0.71,0.12,0.02,19980402,,
4/3/1998,0.19,-0.21,0.13,0.02,19980403,,
4/6/1998,-0.31,-0.66,0.91,0.02,19980406,,
4/7/1998,-1.05,-0.56,0.63,0.02,19980407,,
4/8/1998,-0.49,0.72,0.09,0.02,19980408,,
4/9/1998,0.81,0.11,0.08,0.02,19980409,,
4/13/1998,-0.03,-0.29,0.73,0.02,19980413,,
4/14/1998,0.67,0.22,0.12,0.02,19980414,,
4/15/1998,0.37,0.14,0.04,0.02,19980415,,
4/16/1998,-0.88,0.42,0.02,0.02,19980416,,
4/17/1998,1.12,-0.46,-0.52,0.02,19980417,,
4/20/1998,0.17,0.66,-0.8,0.02,19980420,,
4/21/1998,0.24,0.51,-0.17,0.02,19980421,,
4/22/1998,0.29,-0.3,0.11,0.02,19980422,,
4/23/1998,-1.13,-0.03,0.39,0.02,19980423,,
4/24/1998,-0.98,0.19,0.06,0.02,19980424,,
4/27/1998,-2.14,-0.37,0.39,0.02,19980427,,
4/28/1998,0.15,0.62,-0.28,0.02,19980428,,
4/29/1998,0.89,-0.01,-0.32,0.02,19980429,,
4/30/1998,1.47,-0.32,-0.29,0.02,19980430,,
5/1/1998,0.6,-0.51,0.26,0.02,19980501,,
5/4/1998,0.15,0.15,-0.29,0.02,19980504,,
5/5/1998,-0.59,-0.03,0.16,0.02,19980505,,
5/6/1998,-0.83,0.36,0.26,0.02,19980506,,
5/7/1998,-0.83,0.22,0.39,0.02,19980507,,
5/8/1998,1.07,-0.37,-0.61,0.02,19980508,,
5/11/1998,-0.25,-0.29,0.42,0.02,19980511,,
5/12/1998,0.53,-0.8,-0.09,0.02,19980512,,
5/13/1998,0.27,-0.02,0.03,0.02,19980513,,
5/14/1998,-0.18,-0.22,0.24,0.02,19980514,,
5/15/1998,-0.78,0.02,0.48,0.02,19980515,,
5/18/1998,-0.44,-0.55,0.04,0.02,19980518,,
5/19/1998,0.38,0.34,-0.42,0.02,19980519,,
5/20/1998,0.47,-1.18,0.41,0.02,19980520,,
5/21/1998,-0.36,-0.07,0.58,0.02,19980521,,
5/22/1998,-0.55,-0.3,0.36,0.02,19980522,,
5/26/1998,-1.5,-0.58,1.05,0.02,19980526,,
5/27/1998,-0.37,-0.8,-0.52,0.02,19980527,,
5/28/1998,0.56,0.58,0.08,0.02,19980528,,
5/29/1998,-0.42,0.55,0.63,0.02,19980529,,
6/1/1998,-0.33,-1.35,1.15,0.019,19980601,,
6/2/1998,0.18,-0.64,0.29,0.019,19980602,,
6/3/1998,-0.78,0.66,0.35,0.019,19980603,,
6/4/1998,0.99,-0.34,-0.67,0.019,19980604,,
6/5/1998,1.45,-0.9,-0.57,0.019,19980605,,
6/8/1998,0.27,0.03,0.04,0.019,19980608,,
6/9/1998,0.25,0.07,-0.47,0.019,19980609,,
6/10/1998,-0.7,-0.59,0.62,0.019,19980610,,
6/11/1998,-1.46,0.1,0.28,0.019,19980611,,
6/12/1998,0.09,-0.64,-0.41,0.019,19980612,,
6/15/1998,-1.93,0.11,0.57,0.019,19980615,,
6/16/1998,0.99,0.22,-1.01,0.019,19980616,,
6/17/1998,1.63,-0.53,-0.17,0.019,19980617,,
6/18/1998,-0.14,-0.46,-0.24,0.019,19980618,,
6/19/1998,-0.42,0.14,0.19,0.019,19980619,,
6/22/1998,0.33,0.38,-0.16,0.019,19980622,,
6/23/1998,1.36,-0.01,-1.14,0.019,19980623,,
6/24/1998,1.13,-0.27,-0.53,0.019,19980624,,
6/25/1998,-0.31,0,0.2,0.019,19980625,,
6/26/1998,0.3,-0.24,0.21,0.019,19980626,,
6/29/1998,0.55,0.13,-0.29,0.019,19980629,,
6/30/1998,-0.2,0.87,-0.1,0.019,19980630,,
7/1/1998,1.12,-0.61,-0.17,0.018,19980701,,
7/2/1998,-0.2,-0.19,0.22,0.018,19980702,,
7/6/1998,0.85,-0.74,0.06,0.018,19980706,,
7/7/1998,-0.17,-0.15,0.12,0.018,19980707,,
7/8/1998,0.9,-0.68,-0.63,0.018,19980708,,
7/9/1998,-0.51,0.73,0,0.018,19980709,,
7/10/1998,0.31,-0.33,-0.48,0.018,19980710,,
7/13/1998,0.1,-0.06,-0.2,0.018,19980713,,
7/14/1998,0.83,-0.63,-0.28,0.018,19980714,,
7/15/1998,-0.08,0.89,-0.53,0.018,19980715,,
7/16/1998,0.65,-0.33,-0.42,0.018,19980716,,
7/17/1998,0.2,-0.2,-0.31,0.018,19980717,,
7/20/1998,-0.13,0.07,-0.39,0.018,19980720,,
7/21/1998,-1.59,0.37,0.76,0.018,19980721,,
7/22/1998,-0.28,-0.85,-0.1,0.018,19980722,,
7/23/1998,-2.05,0.15,0.41,0.018,19980723,,
7/24/1998,-0.15,-0.29,-0.55,0.018,19980724,,
7/27/1998,0.2,-1.49,-0.11,0.018,19980727,,
7/28/1998,-1.5,0.3,0.36,0.018,19980728,,
7/29/1998,-0.46,0.06,0.22,0.018,19980729,,
7/30/1998,1.45,-0.85,-0.3,0.018,19980730,,
7/31/1998,-1.87,-0.37,0.62,0.018,19980731,,
8/3/1998,-0.87,-0.89,0.88,0.02,19980803,,
8/4/1998,-3.55,0.67,0.74,0.02,19980804,,
8/5/1998,0.47,-1.22,-0.22,0.02,19980805,,
8/6/1998,1.07,1.07,-0.67,0.02,19980806,,
8/7/1998,0.39,1.62,-0.22,0.02,19980807,,
8/10/1998,-0.59,-0.2,0.04,0.02,19980810,,
8/11/1998,-1.66,-0.88,0.14,0.02,19980811,,
8/12/1998,1.54,0.01,-0.04,0.02,19980812,,
8/13/1998,-0.87,-0.27,0.43,0.02,19980813,,
8/14/1998,-0.96,0.69,0.23,0.02,19980814,,
8/17/1998,1.51,-1.43,-0.75,0.02,19980817,,
8/18/1998,1.61,-0.38,-0.33,0.02,19980818,,
8/19/1998,-0.46,-0.74,0.47,0.02,19980819,,
8/20/1998,-0.67,-0.16,-0.1,0.02,19980820,,
8/21/1998,-1.16,-0.34,0.06,0.02,19980821,,
8/24/1998,0.38,-1.2,0.31,0.02,19980824,,
8/25/1998,0.21,-1.15,-0.28,0.02,19980825,,
8/26/1998,-1.09,-1.32,0.03,0.02,19980826,,
8/27/1998,-3.92,0.05,0.6,0.02,19980827,,
8/28/1998,-1.7,-0.43,0.57,0.02,19980828,,
8/31/1998,-6.71,-0.24,2.48,0.02,19980831,,
9/1/1998,3.56,-0.5,-2.01,0.022,19980901,,
9/2/1998,-0.02,1.19,0.18,0.022,19980902,,
9/3/1998,-1.09,-0.3,-0.32,0.022,19980903,,
9/4/1998,-0.78,1,-0.08,0.022,19980904,,
9/8/1998,4.92,-0.92,-2.13,0.022,19980908,,
9/9/1998,-1.77,-0.65,1.1,0.022,19980909,,
9/10/1998,-2.52,0.26,0.69,0.022,19980910,,
9/11/1998,2.67,-0.26,-1.34,0.022,19980911,,
9/14/1998,2.04,-1.26,-0.01,0.022,19980914,,
9/15/1998,0.72,-1.15,0.75,0.022,19980915,,
9/16/1998,0.84,-0.43,-0.07,0.022,19980916,,
9/17/1998,-2.35,1.11,0.72,0.022,19980917,,
9/18/1998,0.41,1.44,-0.43,0.022,19980918,,
9/21/1998,0.19,-0.57,-0.27,0.022,19980921,,
9/22/1998,0.7,0.54,-0.59,0.022,19980922,,
9/23/1998,3.24,-1.5,-0.81,0.022,19980923,,
9/24/1998,-2.05,0.86,0.7,0.022,19980924,,
9/25/1998,0.08,-0.47,0,0.022,19980925,,
9/28/1998,0.34,-0.44,0.3,0.022,19980928,,
9/29/1998,-0.11,-0.42,-0.13,0.022,19980929,,
9/30/1998,-2.58,2.26,0.35,0.022,19980930,,
10/1/1998,-3.29,-0.43,1.48,0.015,19981001,,
10/2/1998,1.4,-1.71,0.18,0.015,19981002,,
10/5/1998,-1.91,-1.66,1.13,0.015,19981005,,
10/6/1998,-0.55,-0.75,0.06,0.015,19981006,,
10/7/1998,-1.8,-1.52,0.85,0.015,19981007,,
10/8/1998,-1.69,-2.48,0.26,0.015,19981008,,
10/9/1998,2.64,-0.5,-1.29,0.015,19981009,,
10/12/1998,1.65,0.99,-1.82,0.015,19981012,,
10/13/1998,-0.63,-1.14,1.01,0.015,19981013,,
10/14/1998,1.34,-0.38,-0.02,0.015,19981014,,
10/15/1998,4.06,-1.19,-1.22,0.015,19981015,,
10/16/1998,1.02,1.04,-0.59,0.015,19981016,,
10/19/1998,0.83,1.74,-0.47,0.015,19981019,,
10/20/1998,0.27,1.43,0.21,0.015,19981020,,
10/21/1998,0.59,0.9,-0.72,0.015,19981021,,
10/22/1998,0.87,1.26,-0.8,0.015,19981022,,
10/23/1998,-0.6,1.26,-0.49,0.015,19981023,,
10/26/1998,0.41,1.21,-0.57,0.015,19981026,,
10/27/1998,-0.53,0.63,0.21,0.015,19981027,,
10/28/1998,0.24,0.15,-0.13,0.015,19981028,,
10/29/1998,1.6,-0.73,-0.39,0.015,19981029,,
10/30/1998,1.22,-0.74,0.6,0.015,19981030,,
11/2/1998,1.4,0.85,-0.66,0.015,19981102,,
11/3/1998,-0.1,0.27,0.39,0.015,19981103,,
11/4/1998,0.88,0.35,0.14,0.015,19981104,,
11/5/1998,1.28,-0.01,-0.43,0.015,19981105,,
11/6/1998,0.68,0.59,-0.62,0.015,19981106,,
11/9/1998,-0.83,0.58,-0.34,0.015,19981109,,
11/10/1998,-0.15,-0.15,0.01,0.015,19981110,,
11/11/1998,-0.69,0.14,0.09,0.015,19981111,,
11/12/1998,-0.27,-0.05,0.19,0.015,19981112,,
11/13/1998,0.53,-1.29,0.37,0.015,19981113,,
11/16/1998,0.75,-0.61,-0.37,0.015,19981116,,
11/17/1998,0.32,-0.82,0.1,0.015,19981117,,
11/18/1998,0.51,0.04,-0.47,0.015,19981118,,
11/19/1998,0.66,0.16,-0.33,0.015,19981119,,
11/20/1998,0.78,-0.52,-0.43,0.015,19981120,,
11/23/1998,2.02,-1.18,-0.78,0.015,19981123,,
11/24/1998,-0.43,0.07,0.37,0.015,19981124,,
11/25/1998,0.39,0.64,-0.29,0.015,19981125,,
11/27/1998,0.54,0.79,-0.61,0.015,19981127,,
11/30/1998,-2.31,1.23,0.66,0.015,19981130,,
12/1/1998,0.86,-0.71,-0.08,0.017,19981201,,
12/2/1998,-0.21,-0.11,-0.23,0.017,19981202,,
12/3/1998,-1.62,0.65,0.7,0.017,19981203,,
12/4/1998,2,-1.07,-0.6,0.017,19981204,,
12/7/1998,0.89,-0.2,-0.67,0.017,19981207,,
12/8/1998,-0.44,0.51,-0.31,0.017,19981208,,
12/9/1998,0.09,0.14,-0.42,0.017,19981209,,
12/10/1998,-1.55,0.32,0.44,0.017,19981210,,
12/11/1998,-0.05,-0.18,-0.41,0.017,19981211,,
12/14/1998,-2.12,-0.06,0.93,0.017,19981214,,
12/15/1998,1.67,-1.12,-0.75,0.017,19981215,,
12/16/1998,-0.08,-0.09,0.29,0.017,19981216,,
12/17/1998,1.51,-0.91,-0.24,0.017,19981217,,
12/18/1998,0.68,0.63,-0.81,0.017,19981218,,
12/21/1998,1.35,-0.21,-0.93,0.017,19981221,,
12/22/1998,0,-0.11,-0.4,0.017,19981222,,
12/23/1998,1.93,-0.74,-0.43,0.017,19981223,,
12/24/1998,-0.07,0.15,0.15,0.017,19981224,,
12/28/1998,0.16,0.5,-0.63,0.017,19981228,,
12/29/1998,1.14,-0.39,-0.3,0.017,19981229,,
12/30/1998,-0.5,0.64,0.43,0.017,19981230,,
12/31/1998,0.43,1.81,0.23,0.017,19981231,,
1/4/1999,-0.19,0.16,0.41,0.019,19990104,,
1/5/1999,1.1,-0.74,-0.17,0.019,19990105,,
1/6/1999,2.1,-0.6,-0.64,0.019,19990106,,
1/7/1999,-0.07,0.5,-0.34,0.019,19990107,,
1/8/1999,0.45,0.07,0.22,0.019,19990108,,
1/11/1999,-0.52,1.28,-0.32,0.019,19990111,,
1/12/1999,-1.85,0.62,0.21,0.019,19990112,,
1/13/1999,-0.54,-0.05,-0.12,0.019,19990113,,
1/14/1999,-1.66,1.03,0.2,0.019,19990114,,
1/15/1999,2.28,-0.69,-0.67,0.019,19990115,,
1/19/1999,0.8,0.19,-0.83,0.019,19990119,,
1/20/1999,0.24,0.15,-0.71,0.019,19990120,,
1/21/1999,-1.82,0.36,0.62,0.019,19990121,,
1/22/1999,-0.66,0.39,0.16,0.019,19990122,,
1/25/1999,0.67,-0.94,0,0.019,19990125,,
1/26/1999,1.39,-0.26,-1.13,0.019,19990126,,
1/27/1999,-0.74,0.12,-0.64,0.019,19990127,,
1/28/1999,1.63,-1.07,-0.51,0.019,19990128,,
1/29/1999,0.95,0.18,-0.66,0.019,19990129,,
2/1/1999,-0.39,-0.04,-0.14,0.019,19990201,,
2/2/1999,-0.89,-0.36,0.31,0.019,19990202,,
2/3/1999,0.9,-0.27,-0.55,0.019,19990203,,
2/4/1999,-1.92,0.51,0.71,0.019,19990204,,
2/5/1999,-0.92,-0.57,0.77,0.019,19990205,,
2/8/1999,0.23,-0.66,0.31,0.019,19990208,,
2/9/1999,-2.25,0.05,1.37,0.019,19990209,,
2/10/1999,0.27,-1.22,-0.51,0.019,19990210,,
2/11/1999,2.49,-0.52,-1.54,0.019,19990211,,
2/12/1999,-1.9,0.15,0.49,0.019,19990212,,
2/16/1999,0.65,-1.34,-0.06,0.019,19990216,,
2/17/1999,-1.45,-0.72,1.12,0.019,19990217,,
2/18/1999,0.92,-1.14,0.51,0.019,19990218,,
2/19/1999,0.25,0.14,-0.51,0.019,19990219,,
2/22/1999,2.41,-1.17,-0.74,0.019,19990222,,
2/23/1999,0.09,0.33,-0.47,0.019,19990223,,
2/24/1999,-1.31,0.33,0.24,0.019,19990224,,
2/25/1999,-0.69,0.08,0.15,0.019,19990225,,
2/26/1999,-0.49,0.01,0.41,0.019,19990226,,
3/1/1999,-0.01,0.21,0.12,0.018,19990301,,
3/2/1999,-0.69,0.07,0.54,0.018,19990302,,
3/3/1999,0.01,-0.62,0.17,0.018,19990303,,
3/4/1999,1.34,-0.99,-0.35,0.018,19990304,,
3/5/1999,2.04,-1.17,-0.69,0.018,19990305,,
3/8/1999,0.66,-0.12,-0.84,0.018,19990308,,
3/9/1999,-0.23,0.16,-0.28,0.018,19990309,,
3/10/1999,0.52,0,-0.21,0.018,19990310,,
3/11/1999,0.73,-0.77,0.02,0.018,19990311,,
3/12/1999,-0.32,-0.63,1.15,0.018,19990312,,
3/15/1999,0.94,-0.2,-0.74,0.018,19990315,,
3/16/1999,-0.15,-0.1,-0.56,0.018,19990316,,
3/17/1999,-0.55,0,0.7,0.018,19990317,,
3/18/1999,1.27,-1.25,-0.13,0.018,19990318,,
3/19/1999,-1.32,0.21,0.69,0.018,19990319,,
3/22/1999,-0.33,-0.43,0.23,0.018,19990322,,
3/23/1999,-2.64,0.49,0.92,0.018,19990323,,
3/24/1999,0.51,-0.49,-0.28,0.018,19990324,,
3/25/1999,1.78,0.4,-0.99,0.018,19990325,,
3/26/1999,-0.5,0.97,-0.42,0.018,19990326,,
3/29/1999,1.98,-0.2,-1.74,0.018,19990329,,
3/30/1999,-0.63,0.65,-0.31,0.018,19990330,,
3/31/1999,-0.86,0.02,0.21,0.018,19990331,,
4/1/1999,0.54,-0.25,0.31,0.018,19990401,,
4/5/1999,1.87,-0.82,-0.9,0.018,19990405,,
4/6/1999,-0.26,0.05,-0.04,0.018,19990406,,
4/7/1999,0.42,-0.84,-0.04,0.018,19990407,,
4/8/1999,1.27,-0.41,-0.85,0.018,19990408,,
4/9/1999,0.43,1.21,-0.44,0.018,19990409,,
4/12/1999,0.87,0.29,-0.27,0.018,19990412,,
4/13/1999,-0.34,2.04,-0.3,0.018,19990413,,
4/14/1999,-1.43,0.62,1.92,0.018,19990414,,
4/15/1999,-0.39,-0.09,0.93,0.018,19990415,,
4/16/1999,-0.23,0.79,1.02,0.018,19990416,,
4/19/1999,-2.48,-0.99,3.54,0.018,19990419,,
4/20/1999,1.38,-0.2,-1.76,0.018,19990420,,
4/21/1999,2.53,0.56,-1.74,0.018,19990421,,
4/22/1999,1.35,-0.63,-0.7,0.018,19990422,,
4/23/1999,0.11,0.65,0.02,0.018,19990423,,
4/26/1999,0.44,0.92,-1.24,0.018,19990426,,
4/27/1999,0.09,-0.12,0.63,0.018,19990427,,
4/28/1999,-0.88,-0.05,1.48,0.018,19990428,,
4/29/1999,-0.45,0.37,0.72,0.018,19990429,,
4/30/1999,-0.47,0.66,-0.31,0.018,19990430,,
5/3/1999,1.1,-1.26,0.3,0.017,19990503,,
5/4/1999,-1.49,0.84,0.63,0.017,19990504,,
5/5/1999,1.03,-0.91,-0.08,0.017,19990505,,
5/6/1999,-1.15,0.87,1.06,0.017,19990506,,
5/7/1999,0.89,-0.45,-0.23,0.017,19990507,,
5/10/1999,-0.03,1.12,0.19,0.017,19990510,,
5/11/1999,1.19,0.01,-0.81,0.017,19990511,,
5/12/1999,0.65,0.12,-0.59,0.017,19990512,,
5/13/1999,0.23,0.19,0.18,0.017,19990513,,
5/14/1999,-2.14,0.81,0.51,0.017,19990514,,
5/17/1999,0.15,-0.02,-0.78,0.017,19990517,,
5/18/1999,-0.4,0.38,0.49,0.017,19990518,,
5/19/1999,0.82,-0.18,-0.02,0.017,19990519,,
5/20/1999,-0.36,0.97,0.29,0.017,19990520,,
5/21/1999,-0.57,0.77,0.55,0.017,19990521,,
5/24/1999,-1.93,0.07,1.01,0.017,19990524,,
5/25/1999,-1.81,-0.05,0.91,0.017,19990525,,
5/26/1999,1.41,-1.21,-0.67,0.017,19990526,,
5/27/1999,-1.43,1.17,0.12,0.017,19990527,,
5/28/1999,1.53,-0.06,-0.61,0.017,19990528,,
6/1/1999,-0.8,0.37,0.63,0.018,19990601,,
6/2/1999,0.13,-0.33,-0.46,0.018,19990602,,
6/3/1999,0.12,-0.23,0.29,0.018,19990603,,
6/4/1999,2.03,-0.27,-1.56,0.018,19990604,,
6/7/1999,0.71,0.22,-0.03,0.018,19990607,,
6/8/1999,-1.23,0.5,0.61,0.018,19990608,,
6/9/1999,0.16,0.64,-0.48,0.018,19990609,,
6/10/1999,-1.2,0.53,0.49,0.018,19990610,,
6/11/1999,-0.8,-0.08,0.39,0.018,19990611,,
6/14/1999,-0.49,-1.23,0.97,0.018,19990614,,
6/15/1999,0.52,-0.49,0.07,0.018,19990615,,
6/16/1999,2.26,-0.57,-1.15,0.018,19990616,,
6/17/1999,0.72,0.11,-0.69,0.018,19990617,,
6/18/1999,0.22,0.41,-0.15,0.018,19990618,,
6/21/1999,0.63,0.8,-0.75,0.018,19990621,,
6/22/1999,-0.93,0.63,0.23,0.018,19990622,,
6/23/1999,-0.14,0.17,0.03,0.018,19990623,,
6/24/1999,-1.31,0.65,0.45,0.018,19990624,,
6/25/1999,-0.06,0.17,-0.04,0.018,19990625,,
6/28/1999,1.23,0.15,-0.27,0.018,19990628,,
6/29/1999,1.49,-0.03,-0.93,0.018,19990629,,
6/30/1999,1.6,1.07,-1.56,0.018,19990630,,
7/1/1999,0.55,-0.79,-0.31,0.018,19990701,,
7/2/1999,0.73,0.05,-0.57,0.018,19990702,,
7/6/1999,-0.08,0.22,-0.05,0.018,19990706,,
7/7/1999,0.22,-0.49,-0.29,0.018,19990707,,
7/8/1999,0.03,0.5,-0.35,0.018,19990708,,
7/9/1999,0.54,0.4,-0.21,0.018,19990709,,
7/12/1999,-0.24,0.67,-0.04,0.018,19990712,,
7/13/1999,-0.39,0.26,0.08,0.018,19990713,,
7/14/1999,0.46,0.46,-0.65,0.018,19990714,,
7/15/1999,0.83,0.19,-0.49,0.018,19990715,,
7/16/1999,0.48,-0.41,-0.07,0.018,19990716,,
7/19/1999,-0.82,0.13,0.54,0.018,19990719,,
7/20/1999,-2.22,0.13,1.15,0.018,19990720,,
7/21/1999,0.27,0.11,-0.43,0.018,19990721,,
7/22/1999,-1.33,0.09,0.94,0.018,19990722,,
7/23/1999,-0.32,-0.22,-0.06,0.018,19990723,,
7/26/1999,-1.02,-0.52,0.73,0.018,19990726,,
7/27/1999,1.12,-0.41,-0.73,0.018,19990727,,
7/28/1999,0.15,0.28,-0.38,0.018,19990728,,
7/29/1999,-1.75,0.67,0.58,0.018,19990729,,
7/30/1999,-0.72,1.35,0.16,0.018,19990730,,
8/2/1999,-0.27,-0.42,0.37,0.018,19990802,,
8/3/1999,-0.79,-0.69,0.42,0.018,19990803,,
8/4/1999,-1.45,-0.45,1.24,0.018,19990804,,
